"Dataset","Scenario","QTL_N","H2_nominal","Repetition","Fold","SplitID","TaskID","Model","Architecture","Learning_rate","L1","L2","Best_epoch","Epoch_Last","Epoch_Stopped_by_patience","Epoch_Hit_ceiling","Inner_RMSE","Inner_Correlation","Inner_MAE","N_train","N_test","N_pred_finite","N_zero_variance_markers","Genetic_Correlation","Genetic_RMSE","Genetic_MAE","Genetic_Bias","Genetic_Slope","Genetic_R2","Phenotype_Correlation","Phenotype_RMSE","Phenotype_MAE","Phenotype_Bias","Phenotype_Slope","Phenotype_R2","Epoch_selection_seconds","Final_fit_seconds","Predict_seconds","Status","Error"
"simulated","C6",480,0.3,1,3,"R01_F03","C6_R01_F03","ANN_L2","16",0.000125,0,0.001,25,50,TRUE,FALSE,0.658011780421001,0.445329841698533,0.533402193872129,800,200,200,0,0.820533576551494,0.242893822736782,0.201707669784839,-0.0198209560909387,0.793849956026033,0.625377890474398,0.478970131532278,0.68882787238416,0.567572535817545,-0.0885144560909387,0.90727879660661,0.214038332851703,0.670000000000073,0.190000000000055,0,"ok",NA
"simulated","C6",480,0.3,1,3,"R01_F03","C6_R01_F03","ANN_L1_L2","16",0.000125,0.01,0.01,37,62,TRUE,FALSE,0.651963157121095,0.449183459151259,0.528211021780176,800,200,200,0,0.8675448114951,0.199049556085565,0.163893362382243,-0.0252431212812975,0.985119235135566,0.748416072971616,0.464205492470001,0.694664611997743,0.573380211752299,-0.0939366212812976,1.03204211200717,0.200662308066029,0.799999999999955,0.289999999999964,0,"ok",NA
"simulated","C6",480,0.3,1,4,"R01_F04","C6_R01_F04","ANN_0","32-16",0.001,0,0,3,28,TRUE,FALSE,0.647438716248828,0.503551544114733,0.52608334020099,800,200,200,0,0.909769823523508,0.218432722882436,0.177003730666583,-0.071272302322343,0.750502844261967,0.704778086654874,0.384112670544738,0.686625756909547,0.55809241725501,-0.0700383023223425,0.552602997936226,0.0408516229084571,0.429999999999836,0.0500000000001819,0,"ok",NA
"simulated","C6",480,0.3,1,4,"R01_F04","C6_R01_F04","ANN_L1","32-16",0.001,0.01,0,19,44,TRUE,FALSE,0.651057283294475,0.486757912083799,0.526601200734659,800,200,200,0,0.878802509230115,0.203196798561928,0.162103030904203,0.00863603327789228,1.23158218984759,0.744525878775051,0.368881460336529,0.652338052706341,0.529346956945147,0.00987003327789282,0.901556042483733,0.134252909926212,0.449999999999818,0.2199999999998,0,"ok",NA
"simulated","C6",480,0.3,1,4,"R01_F04","C6_R01_F04","ANN_L2","32-16",0.001,0,0.01,3,28,TRUE,FALSE,0.653155762212855,0.486057782051922,0.531586105672316,800,200,200,0,0.910543814057214,0.216093275097047,0.175042782362753,-0.0690430500967703,0.753712602547215,0.711067965986141,0.384669098046165,0.685599387081574,0.557870448936139,-0.0678090500967698,0.555297881115235,0.0437169543427849,0.400000000000091,0.0600000000001728,0,"ok",NA
"simulated","C6",480,0.3,1,4,"R01_F04","C6_R01_F04","ANN_L1_L2","32-16",0.001,0.01,1e-05,18,43,TRUE,FALSE,0.651061719814934,0.486817856835688,0.52660001878724,800,200,200,0,0.876642887036881,0.205072982932872,0.163566218396254,0.0073208257993717,1.23790765760108,0.7397863415157,0.369803478820087,0.651947033487921,0.528972495830231,0.00855482579937224,0.910689473890747,0.135290477155402,0.569999999999936,0.1400000000001,0,"ok",NA
"simulated","C6",480,0.3,1,5,"R01_F05","C6_R01_F05","ANN_0","64-32",5e-04,0,0,2,27,TRUE,FALSE,0.649174539199056,0.478702327630005,0.529984414309073,800,200,200,0,0.867905597230959,0.241558125018131,0.189459000599582,-0.134147198070251,1.09184494633892,0.635524310347907,0.475401009078485,0.678626491422722,0.542688005685244,-0.0953301980702511,1.13907475025001,0.206988306469132,0.389999999999873,0,0,"ok",NA
"simulated","C6",480,0.3,1,5,"R01_F05","C6_R01_F05","ANN_L1","64-32",5e-04,1e-05,0,2,27,TRUE,FALSE,0.652284371820341,0.478119362582237,0.530104991377402,800,200,200,0,0.867879064452925,0.241567319881222,0.189443801937528,-0.134136540637841,1.09184380084647,0.635496562427197,0.475864728075237,0.678459970480255,0.542578989821428,-0.0953195406378412,1.14021949604533,0.20737743614419,0.350000000000136,0.0199999999999818,0,"ok",NA
"simulated","C6",480,0.3,1,5,"R01_F05","C6_R01_F05","ANN_L2","64-32",5e-04,0,0.01,2,27,TRUE,FALSE,0.652239064860439,0.478121458575727,0.530033206230063,800,200,200,0,0.868346422147143,0.241820861973417,0.189557671053595,-0.134952515864269,1.0937067530072,0.634731016298605,0.475324965768902,0.678792087818105,0.542887299377022,-0.0961355158642691,1.14025542386641,0.206601242593065,0.410000000000082,0.0199999999999818,0.0199999999999818,"ok",NA
"simulated","C6",480,0.3,1,5,"R01_F05","C6_R01_F05","ANN_L1_L2","64-32",5e-04,1e-05,0.01,2,27,TRUE,FALSE,0.652190729629822,0.478384681296896,0.530086681170981,800,200,200,0,0.868358824425193,0.241837844656523,0.189497561006195,-0.134958396729049,1.09428655036991,0.634679710012045,0.475590288043186,0.678709109295268,0.542761234762189,-0.0961413967290491,1.14148041242626,0.206795207826628,0.450000000000045,0.0399999999999636,0,"ok",NA
"simulated","C6",480,0.3,2,1,"R02_F01","C6_R02_F01","ANN_0","64-32",0.000125,0,0,11,36,TRUE,FALSE,0.642783321841229,0.479015686275237,0.523923949157025,800,200,200,0,0.926170029572779,0.188216157434861,0.152052573966405,-0.0968605373992962,1.11122816355987,0.794870772948418,0.531382123415456,0.65434822570123,0.532877068073879,-0.0960495373992958,1.16748901433985,0.260624758398705,0.519999999999982,0.199999999999818,0,"ok",NA
"simulated","C6",480,0.3,2,1,"R02_F01","C6_R02_F01","ANN_L1","64-32",0.000125,0.001,0,12,37,TRUE,FALSE,0.644427877637844,0.474963826376575,0.523678027462798,800,200,200,0,0.924129371813467,0.187949899163905,0.152555883239774,-0.089082870771739,1.13833777224195,0.795450730823348,0.533642289010679,0.653224197528894,0.532664866937034,-0.0882718707717385,1.20371024713629,0.263162748913788,0.840000000000146,0.190000000000055,0,"ok",NA
"simulated","C6",480,0.3,2,1,"R02_F01","C6_R02_F01","ANN_L2","64-32",0.000125,0,1e-04,11,36,TRUE,FALSE,0.645087085245678,0.473647218638198,0.523880377691077,800,200,200,0,0.926192356955318,0.188144160615376,0.151965488727504,-0.0968018085108056,1.11086750356918,0.795027675814412,0.531271124940668,0.654373635033135,0.53293691733947,-0.0959908085108052,1.16683817174349,0.260567335164583,0.659999999999854,0.149999999999864,0,"ok",NA
"simulated","C6",480,0.3,2,1,"R02_F01","C6_R02_F01","ANN_L1_L2","64-32",0.000125,0.001,1e-04,12,37,TRUE,FALSE,0.644196044569209,0.475128114019254,0.523450882152397,800,200,200,0,0.924088408026479,0.187986952685778,0.152593807198732,-0.0890619040072459,1.13851061995732,0.795370070839345,0.533607070091818,0.653242168691007,0.532636918491039,-0.0882509040072455,1.20386693121899,0.263122205394759,0.470000000000027,0.119999999999891,0,"ok",NA
"simulated","C6",480,0.3,2,2,"R02_F02","C6_R02_F02","ANN_0","64-32",5e-04,0,0,4,29,TRUE,FALSE,0.661961071859826,0.485028904500009,0.535154659659291,800,200,200,0,0.912003268801292,0.225430328560834,0.174087247125222,-0.0946833760311596,0.743361396760944,0.67533942245882,0.464965926295731,0.63761686863239,0.508928955507703,-0.137696876031159,0.647706963494256,0.110764469280334,0.349999999999909,0.0399999999999636,0,"ok",NA
"simulated","C6",480,0.3,2,2,"R02_F02","C6_R02_F02","ANN_L1","64-32",5e-04,1e-04,0,4,29,TRUE,FALSE,0.663253936275685,0.474604601762275,0.542457913882487,800,200,200,0,0.912548651423725,0.224581113652761,0.173571799226639,-0.0946457362745877,0.744830147386236,0.677780862342699,0.465080457240014,0.637371165307307,0.508838493908379,-0.137659236274587,0.648758616065444,0.111449664546099,0.360000000000127,0.0299999999999727,0.0199999999999818,"ok",NA
"simulated","C6",480,0.3,2,2,"R02_F02","C6_R02_F02","ANN_L2","64-32",5e-04,0,1e-04,4,29,TRUE,FALSE,0.663392204142403,0.474174069908241,0.542620821004307,800,200,200,0,0.911655524922524,0.225393550616982,0.174263409971432,-0.0943076855698053,0.743564639552664,0.675445347642542,0.464802241103901,0.637534916364385,0.508927670712989,-0.137321185569805,0.647903017540919,0.110993039723966,0.309999999999945,0.00999999999999091,0,"ok",NA
"simulated","C6",480,0.3,2,2,"R02_F02","C6_R02_F02","ANN_L1_L2","64-32",5e-04,1e-04,1e-04,4,29,TRUE,FALSE,0.663531427738515,0.474093448443954,0.542694020359266,800,200,200,0,0.912534910260413,0.22463831549399,0.173592152768462,-0.0946458275813539,0.744692233391059,0.677616700050058,0.464973137075778,0.637448411322425,0.508875323174432,-0.137659327581353,0.648498578626446,0.111234276290084,0.360000000000127,0.0599999999999454,0,"ok",NA
"simulated","C6",480,0.3,2,3,"R02_F03","C6_R02_F03","ANN_0","64-32",5e-04,0,0,7,32,TRUE,FALSE,0.648885028637197,0.495522591071864,0.527076553766522,800,200,200,0,0.905603245873502,0.214764714342671,0.166132796375004,-0.066390686450373,0.767813753738348,0.7181909685929,0.405481299134594,0.663600983945011,0.541351199673535,-0.0887061864503724,0.582661756233295,0.0633279576400023,0.419999999999845,0.0800000000001546,0,"ok",NA
"simulated","C6",480,0.3,2,3,"R02_F03","C6_R02_F03","ANN_L1","64-32",5e-04,0.001,0,8,33,TRUE,FALSE,0.663821110500291,0.478919290354267,0.543111956240405,800,200,200,0,0.906904965521924,0.20225772055948,0.158521051449686,-0.062331679028229,0.804320680514136,0.750057984971021,0.406209230441052,0.656721680318331,0.537908681780722,-0.0846471790282284,0.610583425124502,0.0826475550159731,0.549999999999955,0.0499999999999545,0,"ok",NA
"simulated","C6",480,0.3,2,3,"R02_F03","C6_R02_F03","ANN_L2","64-32",5e-04,0,0.01,7,32,TRUE,FALSE,0.667669819780657,0.478573921767199,0.545468865549215,800,200,200,0,0.906271409526119,0.212586384906958,0.16449934327268,-0.0650947263750032,0.772097684920651,0.723878678469385,0.40702059165405,0.661986336886228,0.540194605726699,-0.0874102263750026,0.587703286786505,0.0678805573073521,0.529999999999973,0.0599999999999454,0,"ok",NA
"simulated","C6",480,0.3,2,3,"R02_F03","C6_R02_F03","ANN_L1_L2","64-32",5e-04,0.001,0.01,8,33,TRUE,FALSE,0.662805379558431,0.480908491405473,0.541767918960483,800,200,200,0,0.908319625304841,0.199976753309346,0.15703336216092,-0.060025332272357,0.806707499784853,0.755663653182183,0.408282430479482,0.655267982333938,0.53757374840901,-0.0823408322723564,0.614562215725745,0.0867043038175431,0.470000000000027,0.0899999999999181,0,"ok",NA
"simulated","C6",480,0.3,2,4,"R02_F04","C6_R02_F04","ANN_0","64-32",5e-04,0,0,2,27,TRUE,FALSE,0.65942797972108,0.474358871593905,0.533257027587492,800,200,200,0,0.894592679261295,0.192525851558092,0.153123659616082,0.033346739681871,1.09019377890914,0.788472449839098,0.482473687743619,0.623927133391236,0.520187996461908,0.0524812396818707,0.996960906491544,0.2273117509016,0.339999999999918,0.00999999999999091,0,"ok",NA
"simulated","C6",480,0.3,2,4,"R02_F04","C6_R02_F04","ANN_L1","64-32",5e-04,1e-04,0,2,27,TRUE,FALSE,0.66512054100114,0.468195360945071,0.538827635000749,800,200,200,0,0.894395620433183,0.192696340712125,0.153191621043017,0.0332687170427023,1.09068069051061,0.788097652164353,0.482467616958875,0.623922605045166,0.520305291759011,0.0524032170427019,0.997613379641815,0.227322966913573,0.309999999999945,0.0199999999999818,0,"ok",NA
"simulated","C6",480,0.3,2,4,"R02_F04","C6_R02_F04","ANN_L2","64-32",5e-04,0,0.01,2,27,TRUE,FALSE,0.665090260296272,0.468535681620064,0.538937746705559,800,200,200,0,0.894374780624291,0.192814430759146,0.153300199214818,0.0333881610354275,1.09225652727417,0.787837852463772,0.482177850687024,0.62404517111161,0.52039742703402,0.0525226610354271,0.998477991452177,0.227019361030913,0.409999999999854,0.0299999999999727,0,"ok",NA
"simulated","C6",480,0.3,2,4,"R02_F04","C6_R02_F04","ANN_L1_L2","64-32",5e-04,1e-05,0.01,2,27,TRUE,FALSE,0.665071026125879,0.468513687798851,0.538949998256395,800,200,200,0,0.894677264001352,0.192573724178562,0.153100650950248,0.0333687185457568,1.09239158038179,0.78836724176407,0.48247134248632,0.623929142827033,0.520349689842411,0.0525032185457565,0.998871452675507,0.22730677381423,0.420000000000073,0.00999999999999091,0,"ok",NA
"simulated","C6",480,0.3,2,5,"R02_F05","C6_R02_F05","ANN_0","64-32",0.000125,0,0,13,38,TRUE,FALSE,0.627522833213417,0.485607031350347,0.516259297305732,800,200,200,0,0.922497226223587,0.163939541224749,0.132501436740596,-0.023260589499446,0.934279990695407,0.843642573736651,0.501006386325504,0.711066956616733,0.569478690928015,0.0221154105005535,1.00505660360822,0.250275824222531,0.550000000000182,0.139999999999873,0,"ok",NA
"simulated","C6",480,0.3,2,5,"R02_F05","C6_R02_F05","ANN_L1","64-32",0.000125,0.001,0,16,41,TRUE,FALSE,0.63406371823874,0.475118067156863,0.522538192534164,800,200,200,0,0.915701540322323,0.168963170668652,0.13643889924018,-0.0164134651299975,0.943306052525057,0.833913174771618,0.49572082014198,0.71381795372175,0.570521488142747,0.028962534870002,1.01151217995283,0.244463491846439,0.6400000000001,0.200000000000045,0,"ok",NA
"simulated","C6",480,0.3,2,5,"R02_F05","C6_R02_F05","ANN_L2","64-32",0.000125,0,0.01,13,38,TRUE,FALSE,0.635470744585949,0.475288720355471,0.523569663533675,800,200,200,0,0.92242780633165,0.16367503219835,0.132428375373398,-0.0224320573102996,0.937366663443106,0.844146717955821,0.500591993849438,0.711293779983552,0.569696480739189,0.0229439426896999,1.00761888447401,0.249797438655367,0.549999999999955,0.1400000000001,0,"ok",NA
"simulated","C6",480,0.3,2,5,"R02_F05","C6_R02_F05","ANN_L1_L2","64-32",0.000125,0.001,0.01,17,42,TRUE,FALSE,0.63363255377417,0.475370684449748,0.52218095199275,800,200,200,0,0.912604002664325,0.171312242477996,0.138703303304612,-0.0123057829000034,0.946109116894934,0.829262907170148,0.492890188348246,0.715318295861702,0.571318457468485,0.033070217099996,1.0121486775755,0.241284097020111,0.509999999999991,0.25,0,"ok",NA
"simulated","C6",480,0.3,3,1,"R03_F01","C6_R03_F01","ANN_0","64-32",5e-04,0,0,3,28,TRUE,FALSE,0.663191128660581,0.461118304087971,0.543740326541347,800,200,200,0,0.910036473670966,0.181416523631126,0.144203048007001,-0.0723585237125399,1.06705979065948,0.791769409267847,0.489707527436561,0.604689546449467,0.487359375654048,-0.0526200237125395,0.997892209156165,0.234011976553606,0.429999999999836,0.0500000000001819,0,"ok",NA
"simulated","C6",480,0.3,3,1,"R03_F01","C6_R03_F01","ANN_L1","64-32",5e-04,0.001,0,3,28,TRUE,FALSE,0.667434120453978,0.46805107258523,0.544213917426611,800,200,200,0,0.908643571712834,0.193756446664962,0.152272693752997,-0.0627914489902432,1.27408828659892,0.762478365847027,0.485907861532063,0.607640412171207,0.492676287462113,-0.0430529489902428,1.1840683873075,0.226517740945315,0.450000000000045,0.0499999999999545,0,"ok",NA
"simulated","C6",480,0.3,3,1,"R03_F01","C6_R03_F01","ANN_L2","64-32",5e-04,0,0.01,3,28,TRUE,FALSE,0.668374395873594,0.469293639025809,0.544671120978207,800,200,200,0,0.910266875928084,0.181499732709835,0.144084466685478,-0.0724342360536689,1.07276296590341,0.791578350054267,0.489982651759364,0.604590495896917,0.487424156727883,-0.0526957360536685,1.00353525207824,0.23426289976994,0.419999999999845,0.0299999999999727,0.0199999999999818,"ok",NA
"simulated","C6",480,0.3,3,1,"R03_F01","C6_R03_F01","ANN_L1_L2","64-32",5e-04,0.001,1e-04,3,28,TRUE,FALSE,0.667346604243198,0.468286947793889,0.544134076698439,800,200,200,0,0.908573371265375,0.193840512723839,0.152363069687705,-0.0628453686110685,1.27427852213999,0.762272211783768,0.486040109999752,0.607607128807054,0.492614808570578,-0.0431068686110681,1.1846590202578,0.226602473251183,0.379999999999882,0.0499999999999545,0,"ok",NA
"simulated","C6",480,0.3,3,2,"R03_F02","C6_R03_F02","ANN_0","64-32",5e-04,0,0,3,28,TRUE,FALSE,0.642805134605486,0.491579920632436,0.521087508691016,800,200,200,0,0.934588051319366,0.175724270616825,0.138149242364415,-0.0506002445688881,0.9428937389077,0.858519839701013,0.478251992961332,0.663662426307817,0.538732507488464,-0.107449244568888,0.758902462025479,0.184257266014605,0.389999999999873,0.0499999999999545,0,"ok",NA
"simulated","C6",480,0.3,3,2,"R03_F02","C6_R03_F02","ANN_L1","64-32",5e-04,1e-04,0,3,28,TRUE,FALSE,0.646456461420972,0.482220385837436,0.523649011901419,800,200,200,0,0.934416899527714,0.175966381020959,0.138254968596385,-0.0506691943669524,0.94256345927458,0.858129712419458,0.478253693613916,0.663685750587138,0.538594326439127,-0.107518194366953,0.758778284720432,0.184199926786194,0.5,0.0500000000001819,0,"ok",NA
"simulated","C6",480,0.3,3,2,"R03_F02","C6_R03_F02","ANN_L2","64-32",5e-04,0,0.01,3,28,TRUE,FALSE,0.646064846354415,0.483681915038501,0.523285265792937,800,200,200,0,0.934341576684839,0.175926705877887,0.138103393649085,-0.0507269175950388,0.94453231841162,0.858193680199786,0.478242443766811,0.663532818943401,0.538641511019489,-0.107575917595039,0.760406657160048,0.184575849492903,0.419999999999845,0.0300000000002001,0.00999999999999091,"ok",NA
"simulated","C6",480,0.3,3,2,"R03_F02","C6_R03_F02","ANN_L1_L2","64-32",5e-04,1e-05,1e-05,3,28,TRUE,FALSE,0.644278061491771,0.485872021818591,0.52263976707221,800,200,200,0,0.93442786066038,0.176067095605049,0.138450372555895,-0.0508354246120572,0.941690150069204,0.857967266662268,0.477962513733742,0.663935460909359,0.538935923687021,-0.107684424612057,0.757604823759889,0.183585925288082,0.410000000000082,0.0599999999999454,0,"ok",NA
"simulated","C6",480,0.3,3,3,"R03_F03","C6_R03_F03","ANN_0","64-32",0.000125,0,0,9,34,TRUE,FALSE,0.651509644679453,0.482481355116844,0.527161599651513,800,200,200,0,0.867078988907615,0.19780302228015,0.164955083762392,-0.0100319513512592,0.885204094189375,0.738509401181307,0.464855257723556,0.64096213498501,0.523559117541823,-0.0354209513512587,0.884747745729135,0.210010989055805,0.589999999999918,0.1400000000001,0,"ok",NA
"simulated","C6",480,0.3,3,3,"R03_F03","C6_R03_F03","ANN_L1","64-32",0.000125,1e-04,0,9,34,TRUE,FALSE,0.649981535044865,0.476749242357787,0.527619812667278,800,200,200,0,0.867468510041062,0.197399916706765,0.16463832084839,-0.00999528918730562,0.88680753065975,0.739574105956874,0.465318211504562,0.640728089157092,0.523386691644174,-0.0353842891873051,0.886834684288693,0.210587809012192,0.569999999999936,0.139999999999873,0,"ok",NA
"simulated","C6",480,0.3,3,3,"R03_F03","C6_R03_F03","ANN_L2","64-32",0.000125,0,1e-05,9,34,TRUE,FALSE,0.649927831741864,0.47683754660838,0.527510908185498,800,200,200,0,0.867323892983623,0.197608120029423,0.164772503932242,-0.00998642820240086,0.885571781999274,0.739024459008168,0.464907593132501,0.640933885046119,0.523532080842385,-0.0353754282024003,0.88496493816206,0.21008062390086,0.75,0.130000000000109,0,"ok",NA
"simulated","C6",480,0.3,3,3,"R03_F03","C6_R03_F03","ANN_L1_L2","64-32",0.000125,1e-04,1e-05,9,34,TRUE,FALSE,0.649973162725129,0.476772541642141,0.527614073984771,800,200,200,0,0.867443503560161,0.19743662575453,0.16467551493248,-0.00997863543141335,0.886576891395162,0.739477237876642,0.465360011411963,0.64071521924115,0.523362029777318,-0.0353676354314128,0.88670924344521,0.210619521580059,0.649999999999864,0.1099999999999,0,"ok",NA
"simulated","C6",480,0.3,3,4,"R03_F04","C6_R03_F04","ANN_0","16-8",0.000125,0,0,24,49,TRUE,FALSE,0.644076279965072,0.464959391643855,0.518975399342159,800,200,200,0,0.878476243881086,0.189240757794399,0.151622487415642,-0.0172801817368175,0.930293954607783,0.765431939302437,0.483864966444123,0.684248822909829,0.566059492504351,0.0425133182631829,1.0232813974461,0.231035674418955,0.740000000000009,0.289999999999964,0,"ok",NA
"simulated","C6",480,0.3,3,4,"R03_F04","C6_R03_F04","ANN_L1","16-8",0.000125,0.001,0,25,50,TRUE,FALSE,0.665987473572472,0.432879934635552,0.537873386769845,800,200,200,0,0.877695723099542,0.190010258230737,0.152070523381205,-0.0196971067803108,0.930571327808487,0.763520435599072,0.48377280667032,0.684147283453128,0.5663837081319,0.0400963932196895,1.0243016228815,0.231263879200171,0.690000000000055,0.2800000000002,0,"ok",NA
"simulated","C6",480,0.3,3,4,"R03_F04","C6_R03_F04","ANN_L2","16-8",0.000125,0,0.01,24,49,TRUE,FALSE,0.665962843725378,0.435270321873242,0.537128948210054,800,200,200,0,0.877401793363331,0.189963689956971,0.151590916773481,-0.0175591466503618,0.931385149537523,0.763636335611172,0.483982124678269,0.684194022708346,0.566432362171132,0.0422343533496385,1.02598458608383,0.231158839300302,0.779999999999973,0.309999999999945,0,"ok",NA
